1800;2;0.8830549345918198;48
1800;3;0.8785259913128766;1
1900;0;0.8955822627193596;63
1900;1;0.8833739666526551;25
1900;2;0.8833739666526551;2
1900;3;0.8955822627193596;2
2000;0;0.8955822627193596;77
2000;1;0.8833739666526551;33
2000;2;0.8861624281911167;13
2000;3;0.895820532514081;14
2100;0;0.8955822627193596;87
2100;1;0.8945115995115994;48
2100;2;0.8861624281911167;23
2100;3;0.895820532514081;25
2200;0;0.8955822627193596;96
2200;1;0.8955822627193596;4
2200;2;0.8955822627193596;3
2200;3;0.895820532514081;32
2300;0;0.8955822627193596;106
2300;1;0.8955822627193596;11
2300;2;0.8955822627193596;9
2300;3;0.895820532514081;49
2400;0;0.8955822627193596;115
2400;1;0.8955822627193596;20
2400;2;0.8955822627193596;15
2400;3;0.895820532514081;63
2500;0;0.9000885225885226;3
2500;1;0.9000885225885226;3
2500;2;0.8955822627193596;19
2500;3;0.9000885225885226;76
2600;0;0.9000885225885226;11
2600;1;0.9000885225885226;7
2600;2;0.8955822627193596;22
2600;3;0.9000885225885226;90
2700;0;0.9000885225885226;24
2700;1;0.9000885225885226;10
2700;2;0.8955822627193596;35
2700;3;0.9000885225885226;99
2800;0;0.9000885225885226;4
2800;1;0.9000885225885226;17
2800;2;0.9000885225885226;3
2800;3;0.9000885225885226;111
2900;0;0.9000885225885226;13
2900;1;0.9000885225885226;20
2900;2;0.9000885225885226;10
2900;3;0.9000885225885226;125
3000;0;0.9000885225885226;1
3000;1;0.9000885225885226;4
3000;2;0.9000885225885226;20
3000;3;0.9000885225885226;139
3100;0;0.9000885225885226;5
3100;1;0.9000885225885226;10
3100;2;0.9000885225885226;31
3100;3;0.9000885225885226;150
3200;0;0.9000885225885226;1
3200;1;0.9000885225885226;2
3200;2;0.9000885225885226;42
3200;3;0.9000885225885226;161
3300;0;0.9000885225885226;3
3300;1;0.9000885225885226;8
3300;2;0.9000885225885226;53
3300;3;0.9000885225885226;176
3400;0;0.9000885225885226;2
3400;1;0.9000885225885226;2
3400;2;0.9000885225885226;63
3400;3;0.9000885225885226;180
3500;0;0.9000885225885226;11
3500;1;0.9000885225885226;13
3500;2;0.9000885225885226;68
3500;3;0.9000885225885226;194
3600;0;0.9000885225885226;1
3600;1;0.9000885225885226;2
3600;2;0.9000885225885226;82
3600;3;0.9000885225885226;204
3700;0;0.9000885225885226;4
3700;1;0.9000885225885226;5
3700;2;0.9000885225885226;97
3700;3;0.9000885225885226;215
3800;0;0.9000885225885226;17
3800;1;0.9000885225885226;7
3800;2;0.9000885225885226;102
3800;3;0.9000885225885226;236
3900;0;0.9000885225885226;10
3900;1;0.9000885225885226;8
3900;2;0.9000885225885226;116
3900;3;0.9000885225885226;249
4000;0;0.9000885225885226;13
4000;1;0.9000885225885226;16
4000;2;0.9000885225885226;124
4000;3;0.9054461434594252;259
4100;0;0.9054461434594252;6
4100;1;0.9090303728501062;5
4100;2;0.9000885225885226;139
4100;3;0.9054461434594252;263
4200;0;0.9083017754001972;13
4200;1;0.9090303728501062;7
4200;2;0.9000885225885226;148
4200;3;0.9054461434594252;282
4300;0;0.9083017754001972;22
4300;1;0.9090303728501062;15
4300;2;0.9090303728501062;9
4300;3;0.9083017754001972;10
4400;0;0.9083017754001972;26
4400;1;0.9090303728501062;19
4400;2;0.9090303728501062;18
4400;3;0.911897756362651;23
4500;0;0.9090303728501062;7
4500;1;0.911897756362651;9
4500;2;0.9090303728501062;23
4500;3;0.911897756362651;29
4600;0;0.9090303728501062;9
4600;1;0.911897756362651;17
4600;2;0.9090303728501062;31
4600;3;0.911897756362651;36
4700;0;0.911897756362651;5
4700;1;0.911897756362651;30
4700;2;0.911897756362651;7
4700;3;0.911897756362651;44
4800;0;0.911897756362651;10
4800;1;0.911897756362651;41
4800;2;0.911897756362651;14
4800;3;0.911897756362651;53
4900;0;0.911897756362651;7
4900;1;0.911897756362651;5
4900;2;0.911897756362651;26
4900;3;0.911897756362651;61
